station_name,year,josha_num,lines
呼続,1997,395846.0,1
呼続,1998,381258.0,1
呼続,1999,369099.0,1
呼続,2000,360470.0,1
呼続,2001,350486.0,1
呼続,2002,336145.0,1
呼続,2003,321375.0,1
呼続,2004,310112.0,1
呼続,2005,309128.0,1
呼続,2006,305606.0,1
呼続,2007,307136.0,1
呼続,2008,302112.0,1
呼続,2009,308849.0,1
呼続,2010,369554.0,1
呼続,2011,374326.0,1
呼続,2012,377880.0,1
呼続,2013,394025.0,1
呼続,2014,388741.0,1
呼続,2015,408634.0,1
喜多山,1991,1551546.0,1
喜多山,1992,1522295.0,1
喜多山,1993,1506555.0,1
喜多山,1994,1470474.0,1
喜多山,1995,1452707.0,1
喜多山,1996,1421899.0,1
喜多山,1997,1356668.0,1
喜多山,1998,1422412.0,1
喜多山,1999,1363043.0,1
喜多山,2000,1286366.0,1
喜多山,2001,1233125.0,1
喜多山,2002,1163571.0,1
喜多山,2003,1124260.0,1
喜多山,2004,1079750.0,1
喜多山,2005,1061569.0,1
喜多山,2006,1068314.0,1
喜多山,2007,1062309.0,1
喜多山,2008,1061814.0,1
喜多山,2009,1018965.0,1
喜多山,2010,1038776.0,1
喜多山,2011,1046805.0,1
喜多山,2012,1045060.0,1
喜多山,2013,1094495.0,1
喜多山,2014,1115744.0,1
喜多山,2015,1159674.0,1
国際ｾﾝﾀｰ,1991,1364066.0,1
国際ｾﾝﾀｰ,1992,1476288.0,1
国際ｾﾝﾀｰ,1993,1526098.0,1
国際ｾﾝﾀｰ,1994,1639510.0,1
国際ｾﾝﾀｰ,1995,1772898.0,1
国際ｾﾝﾀｰ,1996,1780078.0,1
国際ｾﾝﾀｰ,1997,1707933.0,1
国際ｾﾝﾀｰ,1998,1815113.0,1
国際ｾﾝﾀｰ,1999,1798371.0,1
国際ｾﾝﾀｰ,2000,1697369.0,1
国際ｾﾝﾀｰ,2001,1796341.0,1
国際ｾﾝﾀｰ,2002,1917393.0,1
国際ｾﾝﾀｰ,2003,1890832.0,1
国際ｾﾝﾀｰ,2004,1592253.0,1
国際ｾﾝﾀｰ,2005,1534688.0,1
国際ｾﾝﾀｰ,2006,1536285.0,1
国際ｾﾝﾀｰ,2007,1551537.0,1
国際ｾﾝﾀｰ,2008,1554543.0,1
国際ｾﾝﾀｰ,2009,1539584.0,1
国際ｾﾝﾀｰ,2010,1551913.0,1
国際ｾﾝﾀｰ,2011,1647031.0,1
国際ｾﾝﾀｰ,2012,1709602.0,1
国際ｾﾝﾀｰ,2013,1798656.0,1
国際ｾﾝﾀｰ,2014,1897757.0,1
国際ｾﾝﾀｰ,2015,2038330.0,1
堀田,1991,2019171.0,1
堀田,1992,1933821.0,1
堀田,1993,1828759.0,1
堀田,1994,1856810.0,1
堀田,1995,1898417.0,1
堀田,1996,1901231.0,1
堀田,1997,1939484.0,1
堀田,1998,1848287.0,1
堀田,1999,1680660.0,1
堀田,2000,1792926.0,1
堀田,2001,1841031.0,1
堀田,2002,2004859.0,1
堀田,2003,2079869.0,1
堀田,2004,2043849.0,1
堀田,2005,2309216.0,1
堀田,2006,2438415.0,1
堀田,2007,2546841.0,1
堀田,2008,2550212.0,1
堀田,2009,2488626.0,1
堀田,2010,2473802.0,1
堀田,2011,2482648.0,1
堀田,2012,2537314.0,1
堀田,2013,2654443.0,1
堀田,2014,2662137.0,1
堀田,2015,2745249.0,1
塩釜口,1991,3691240.0,1
塩釜口,1992,3557833.0,1
塩釜口,1993,3558169.0,1
塩釜口,1994,3441676.0,1
塩釜口,1995,3605484.0,1
塩釜口,1996,3546673.0,1
塩釜口,1997,3692410.0,1
塩釜口,1998,3645854.0,1
塩釜口,1999,3605901.0,1
塩釜口,2000,3551693.0,1
塩釜口,2001,3892603.0,1
塩釜口,2002,4208449.0,1
塩釜口,2003,4012190.0,1
塩釜口,2004,3815999.0,1
塩釜口,2005,4208094.0,1
塩釜口,2006,4472991.0,1
塩釜口,2007,4659438.0,1
塩釜口,2008,4757303.0,1
塩釜口,2009,4652797.0,1
塩釜口,2010,4902127.0,1
塩釜口,2011,4278775.0,1
塩釜口,2012,4360246.0,1
塩釜口,2013,4515170.0,1
塩釜口,2014,4541592.0,1
塩釜口,2015,4625057.0,1
大同町,1991,2211641.0,1
大同町,1992,2218608.0,1
大同町,1993,2187999.0,1
大同町,1994,2109869.0,1
大同町,1995,2085135.0,1
大同町,1996,1980251.0,1
大同町,1997,1878851.0,1
大同町,1998,1897074.0,1
大同町,1999,1866649.0,1
大同町,2000,1827074.0,1
大同町,2001,1810749.0,1
大同町,2002,1837787.0,1
大同町,2003,1853565.0,1
大同町,2004,1901683.0,1
大同町,2005,1979237.0,1
大同町,2006,2011919.0,1
大同町,2007,2032125.0,1
大同町,2008,2010233.0,1
大同町,2009,1977947.0,1
大同町,2010,2050195.0,1
大同町,2011,2113237.0,1
大同町,2012,2145204.0,1
大同町,2013,2282730.0,1
大同町,2014,2218307.0,1
大同町,2015,2270925.0,1
大曽根,1991,15876252.0,4
大曽根,1992,16478504.0,4
大曽根,1993,16900830.0,4
大曽根,1994,16995929.0,4
大曽根,1995,16989010.0,4
大曽根,1996,16847147.0,4
大曽根,1997,17603320.0,4
大曽根,1998,17438436.0,4
大曽根,1999,17014497.0,4
大曽根,2000,15662266.0,4
大曽根,2001,15931811.0,4
大曽根,2002,15987624.0,4
大曽根,2003,16797058.0,4
大曽根,2004,17680778.0,4
大曽根,2005,18649171.0,4
大曽根,2006,19578984.0,4
大曽根,2007,20513883.0,4
大曽根,2008,21030619.0,4
大曽根,2009,20950921.0,4
大曽根,2010,21459452.0,4
大曽根,2011,21685565.0,4
大曽根,2012,21865165.0,4
大曽根,2013,22836410.0,4
大曽根,2014,23106977.0,4
大曽根,2015,24026625.0,4
大森・金城学院前,1991,2218638.0,1
大森・金城学院前,1992,2287443.0,1
大森・金城学院前,1993,2366762.0,1
大森・金城学院前,1994,2299541.0,1
大森・金城学院前,1995,2284027.0,1
大森・金城学院前,1996,2163640.0,1
大森・金城学院前,1997,2087737.0,1
大森・金城学院前,1998,2023565.0,1
大森・金城学院前,1999,2001663.0,1
大森・金城学院前,2000,1932655.0,1
大森・金城学院前,2001,1849628.0,1
大森・金城学院前,2002,1871075.0,1
大森・金城学院前,2003,1927474.0,1
大森・金城学院前,2004,1993497.0,1
大森・金城学院前,2005,2103761.0,1
大森・金城学院前,2006,2132697.0,1
大森・金城学院前,2007,2185144.0,1
大森・金城学院前,2008,2169477.0,1
大森・金城学院前,2009,2110132.0,1
大森・金城学院前,2010,2104057.0,1
大森・金城学院前,2011,2203231.0,1
大森・金城学院前,2012,2263863.0,1
大森・金城学院前,2013,2334781.0,1
大森・金城学院前,2014,2281210.0,1
大森・金城学院前,2015,2366060.0,1
大江,1991,1118958.0,1
大江,1992,1098335.0,1
大江,1993,1064585.0,1
大江,1994,1030599.0,1
大江,1995,1012548.0,1
大江,1996,953468.0,1
大江,1997,900133.0,1
大江,1998,850200.0,1
大江,1999,805521.0,1
大江,2000,815074.0,1
大江,2001,813037.0,1
大江,2002,801827.0,1
大江,2003,798527.0,1
大江,2004,859156.0,1
大江,2005,898312.0,1
大江,2006,946525.0,1
大江,2007,965802.0,1
大江,2008,992157.0,1
大江,2009,930842.0,1
大江,2010,916270.0,1
大江,2011,940771.0,1
大江,2012,944264.0,1
大江,2013,974838.0,1
大江,2014,961397.0,1
大江,2015,995883.0,1
大須観音,1991,1841700.0,1
大須観音,1992,1775222.0,1
大須観音,1993,1872421.0,1
大須観音,1994,1867034.0,1
大須観音,1995,1879749.0,1
大須観音,1996,1937623.0,1
大須観音,1997,1990697.0,1
大須観音,1998,2140831.0,1
大須観音,1999,2059485.0,1
大須観音,2000,2029371.0,1
大須観音,2001,2380457.0,1
大須観音,2002,2224644.0,1
大須観音,2003,2254498.0,1
大須観音,2004,2438532.0,1
大須観音,2005,2440339.0,1
大須観音,2006,2436182.0,1
大須観音,2007,2455770.0,1
大須観音,2008,2493543.0,1
大須観音,2009,2420442.0,1
大須観音,2010,2430499.0,1
大須観音,2011,2622287.0,1
大須観音,2012,2776045.0,1
大須観音,2013,2930100.0,1
大須観音,2014,2970899.0,1
大須観音,2015,3139573.0,1
大高,1991,1923610.0,1
大高,1992,1975303.0,1
大高,1993,1998189.0,1
大高,1994,2004829.0,1
大高,1995,2022143.0,1
大高,1996,2049599.0,1
大高,1997,1998408.0,1
大高,1998,1979767.0,1
大高,1999,2025130.0,1
大高,2000,2062795.0,1
大高,2001,2066792.0,1
大高,2002,2040926.0,1
大高,2003,2073529.0,1
大高,2004,2086733.0,1
大高,2005,2155365.0,1
大高,2006,2183736.0,1
大高,2007,2279237.0,1
大高,2008,2413961.0,1
大高,2009,1718002.0,1
大高,2010,1634808.0,1
大高,2011,1567144.0,1
大高,2012,1536068.0,1
大高,2013,1540118.0,1
大高,2014,1537697.0,1
大高,2015,1571958.0,1
妙音通,1991,638665.0,1
妙音通,1992,600915.0,1
妙音通,1993,602143.0,1
妙音通,1994,535234.0,1
妙音通,1995,527074.0,1
妙音通,1996,514534.0,1
妙音通,1997,490296.0,1
妙音通,1998,474759.0,1
妙音通,1999,477067.0,1
妙音通,2000,458600.0,1
妙音通,2001,477067.0,1
妙音通,2002,479581.0,1
妙音通,2003,641120.0,1
妙音通,2004,604355.0,1
妙音通,2005,669540.0,1
妙音通,2006,687424.0,1
妙音通,2007,708960.0,1
妙音通,2008,695442.0,1
妙音通,2009,707431.0,1
妙音通,2010,665341.0,1
妙音通,2011,677824.0,1
妙音通,2012,670287.0,1
妙音通,2013,671007.0,1
妙音通,2014,679963.0,1
妙音通,2015,711269.0,1
守山自衛隊前,1991,562264.0,1
守山自衛隊前,1992,562242.0,1
守山自衛隊前,1993,553865.0,1
守山自衛隊前,1994,524324.0,1
守山自衛隊前,1995,521259.0,1
守山自衛隊前,1996,503070.0,1
守山自衛隊前,1997,498200.0,1
守山自衛隊前,1998,506431.0,1
守山自衛隊前,1999,469398.0,1
守山自衛隊前,2000,432761.0,1
守山自衛隊前,2001,409029.0,1
守山自衛隊前,2002,395324.0,1
守山自衛隊前,2003,380123.0,1
守山自衛隊前,2004,377274.0,1
守山自衛隊前,2005,363615.0,1
守山自衛隊前,2006,375111.0,1
守山自衛隊前,2007,388565.0,1
守山自衛隊前,2008,400676.0,1
守山自衛隊前,2009,397130.0,1
守山自衛隊前,2010,408258.0,1
守山自衛隊前,2011,419512.0,1
守山自衛隊前,2012,422632.0,1
守山自衛隊前,2013,434280.0,1
守山自衛隊前,2014,430955.0,1
守山自衛隊前,2015,454300.0,1
小幡,1991,2305251.0,1
小幡,1992,2371168.0,1
小幡,1993,2308428.0,1
小幡,1994,2266348.0,1
小幡,1995,2208276.0,1
小幡,1996,2129706.0,1
小幡,1997,2063909.0,1
小幡,1998,2016481.0,1
小幡,1999,2096474.0,1
小幡,2000,2122546.0,1
小幡,2001,2044832.0,1
小幡,2002,2033276.0,1
小幡,2003,2048434.0,1
小幡,2004,2048778.0,1
小幡,2005,2077678.0,1
小幡,2006,2030720.0,1
小幡,2007,2054485.0,1
小幡,2008,2098579.0,1
小幡,2009,2017264.0,1
小幡,2010,2024026.0,1
小幡,2011,2033211.0,1
小幡,2012,2097413.0,1
小幡,2013,2190118.0,1
小幡,2014,2225403.0,1
小幡,2015,2295264.0,1
小本,2004,88288.0,1
小本,2005,239760.0,1
小本,2006,279385.0,1
小本,2007,309664.0,1
小本,2008,315349.0,1
小本,2009,334580.0,1
小本,2010,361523.0,1
小本,2011,379470.0,1
小本,2012,386098.0,1
小本,2013,407343.0,1
小本,2014,433900.0,1
小本,2015,446431.0,1
尼ヶ坂,1991,654395.0,1
尼ヶ坂,1992,653325.0,1
尼ヶ坂,1993,656593.0,1
尼ヶ坂,1994,638695.0,1
尼ヶ坂,1995,645018.0,1
尼ヶ坂,1996,625571.0,1
尼ヶ坂,1997,603523.0,1
尼ヶ坂,1998,593637.0,1
尼ヶ坂,1999,563275.0,1
尼ヶ坂,2000,563335.0,1
尼ヶ坂,2001,545632.0,1
尼ヶ坂,2002,516029.0,1
尼ヶ坂,2003,503391.0,1
尼ヶ坂,2004,519151.0,1
尼ヶ坂,2005,549597.0,1
尼ヶ坂,2006,549067.0,1
尼ヶ坂,2007,555883.0,1
尼ヶ坂,2008,567181.0,1
尼ヶ坂,2009,567513.0,1
尼ヶ坂,2010,564063.0,1
尼ヶ坂,2011,577795.0,1
尼ヶ坂,2012,588589.0,1
尼ヶ坂,2013,602705.0,1
尼ヶ坂,2014,573562.0,1
尼ヶ坂,2015,608997.0,1
尾頭橋,1991,0.0,0
尾頭橋,1992,0.0,0
尾頭橋,1993,0.0,0
尾頭橋,1994,30004.0,1
尾頭橋,1995,1108909.0,1
尾頭橋,1996,1311517.0,1
尾頭橋,1997,1123166.0,1
尾頭橋,1998,1133503.0,1
尾頭橋,1999,1112718.0,1
尾頭橋,2000,1114116.0,1
尾頭橋,2001,1109931.0,1
尾頭橋,2002,1103052.0,1
尾頭橋,2003,1117435.0,1
尾頭橋,2004,1128958.0,1
尾頭橋,2005,1153179.0,1
尾頭橋,2006,1211059.0,1
尾頭橋,2007,1249866.0,1
尾頭橋,2008,1270002.0,1
尾頭橋,2009,1224372.0,1
尾頭橋,2010,1220084.0,1
尾頭橋,2011,1203620.0,1
尾頭橋,2012,1184523.0,1
尾頭橋,2013,1132734.0,1
尾頭橋,2014,1134226.0,1
尾頭橋,2015,1199004.0,1
岩塚,1991,2777982.0,1
岩塚,1992,2686763.0,1
岩塚,1993,2698089.0,1
岩塚,1994,2670070.0,1
岩塚,1995,2558791.0,1
岩塚,1996,2534579.0,1
岩塚,1997,2521900.0,1
岩塚,1998,2486533.0,1
岩塚,1999,2397333.0,1
岩塚,2000,2425821.0,1
岩塚,2001,2510366.0,1
岩塚,2002,2555039.0,1
岩塚,2003,2582961.0,1
岩塚,2004,2546112.0,1
岩塚,2005,2641655.0,1
岩塚,2006,2690014.0,1
岩塚,2007,2788276.0,1
岩塚,2008,2868625.0,1
岩塚,2009,2905899.0,1
岩塚,2010,2870634.0,1
岩塚,2011,2818925.0,1
岩塚,2012,2918788.0,1
岩塚,2013,2991662.0,1
岩塚,2014,2915694.0,1
岩塚,2015,3007306.0,1
川名,1991,1825063.0,1
川名,1992,1860535.0,1
川名,1993,1811362.0,1
川名,1994,1643683.0,1
川名,1995,1716497.0,1
川名,1996,1710073.0,1
川名,1997,1691897.0,1
川名,1998,1726923.0,1
川名,1999,1588157.0,1
川名,2000,1546666.0,1
川名,2001,1675198.0,1
川名,2002,1760167.0,1
川名,2003,1689903.0,1
川名,2004,1652822.0,1
川名,2005,1743289.0,1
川名,2006,1783838.0,1
川名,2007,1780252.0,1
川名,2008,1818988.0,1
川名,2009,1724315.0,1
川名,2010,1684694.0,1
川名,2011,1752592.0,1
川名,2012,1813461.0,1
川名,2013,1894749.0,1
川名,2014,1923502.0,1
川名,2015,1996137.0,1
左京山,1991,976658.0,1
左京山,1992,955257.0,1
左京山,1993,926200.0,1
左京山,1994,881806.0,1
左京山,1995,894032.0,1
左京山,1996,860495.0,1
左京山,1997,826987.0,1
左京山,1998,810095.0,1
左京山,1999,766180.0,1
左京山,2000,746806.0,1
左京山,2001,738601.0,1
左京山,2002,741120.0,1
左京山,2003,740535.0,1
左京山,2004,739405.0,1
左京山,2005,724248.0,1
左京山,2006,724246.0,1
左京山,2007,716217.0,1
左京山,2008,702965.0,1
左京山,2009,686335.0,1
左京山,2010,712812.0,1
左京山,2011,715636.0,1
左京山,2012,725250.0,1
左京山,2013,765169.0,1
左京山,2014,774603.0,1
左京山,2015,817118.0,1
市役所,1991,8406835.0,2
市役所,1992,8232887.0,2
市役所,1993,8035309.0,2
市役所,1994,7821458.0,2
市役所,1995,8024284.0,2
市役所,1996,7833471.0,2
市役所,1997,7865317.0,2
市役所,1998,7633735.0,2
市役所,1999,8124175.0,2
市役所,2000,7545657.0,2
市役所,2001,7990076.0,2
市役所,2002,7986895.0,2
市役所,2003,7861229.0,2
市役所,2004,6839597.0,2
市役所,2005,7368221.0,2
市役所,2006,7112442.0,2
市役所,2007,7166725.0,2
市役所,2008,7076285.0,2
市役所,2009,7123672.0,2
市役所,2010,7019292.0,2
市役所,2011,6979139.0,2
市役所,2012,7124855.0,2
市役所,2013,7335550.0,2
市役所,2014,7372970.0,2
市役所,2015,7510479.0,2
平安通,1991,3320017.0,2
平安通,1992,3255846.0,2
平安通,1993,3217203.0,2
平安通,1994,3104134.0,2
平安通,1995,3076055.0,2
平安通,1996,2979080.0,2
平安通,1997,3012567.0,2
平安通,1998,2713127.0,2
平安通,1999,2606094.0,2
平安通,2000,2593170.0,2
平安通,2001,2793736.0,2
平安通,2002,2806019.0,3
平安通,2003,1994861.0,3
平安通,2004,2030558.0,3
平安通,2005,2106024.0,3
平安通,2006,2130120.0,3
平安通,2007,2149624.0,3
平安通,2008,2107726.0,3
平安通,2009,2067866.0,3
平安通,2010,1996378.0,3
平安通,2011,2007153.0,3
平安通,2012,2068576.0,3
平安通,2013,2123832.0,3
平安通,2014,2117631.0,3
平安通,2015,2199169.0,3
平針,1991,2156328.0,1
平針,1992,2273814.0,1
平針,1993,2210885.0,1
平針,1994,2324766.0,1
平針,1995,2436671.0,1
平針,1996,2486406.0,1
平針,1997,2404880.0,1
平針,1998,2421665.0,1
平針,1999,2482059.0,1
平針,2000,2454414.0,1
平針,2001,2759789.0,1
平針,2002,2713723.0,1
平針,2003,2803794.0,1
平針,2004,2696177.0,1
平針,2005,2821137.0,1
平針,2006,2896337.0,1
平針,2007,2928967.0,1
平針,2008,2916019.0,1
平針,2009,2836214.0,1
平針,2010,2803465.0,1
平針,2011,2647268.0,1
平針,2012,2667415.0,1
平針,2013,2800426.0,1
平針,2014,2835546.0,1
平針,2015,2949423.0,1
庄内緑地公園,1991,2735239.0,1
庄内緑地公園,1992,2565288.0,1
庄内緑地公園,1993,2643772.0,1
庄内緑地公園,1994,2000257.0,1
庄内緑地公園,1995,1810516.0,1
庄内緑地公園,1996,1784877.0,1
庄内緑地公園,1997,1620927.0,1
庄内緑地公園,1998,1512596.0,1
庄内緑地公園,1999,1414444.0,1
庄内緑地公園,2000,1347720.0,1
庄内緑地公園,2001,1425174.0,1
庄内緑地公園,2002,1433269.0,1
庄内緑地公園,2003,1440834.0,1
庄内緑地公園,2004,1400517.0,1
庄内緑地公園,2005,1421427.0,1
庄内緑地公園,2006,1440437.0,1
庄内緑地公園,2007,1443486.0,1
庄内緑地公園,2008,1415125.0,1
庄内緑地公園,2009,1397470.0,1
庄内緑地公園,2010,1355208.0,1
庄内緑地公園,2011,1346940.0,1
庄内緑地公園,2012,1391240.0,1
庄内緑地公園,2013,1432121.0,1
庄内緑地公園,2014,1478201.0,1
庄内緑地公園,2015,1561332.0,1
庄内通,1991,2067849.0,1
庄内通,1992,2033436.0,1
庄内通,1993,2119564.0,1
庄内通,1994,2070037.0,1
庄内通,1995,2146188.0,1
庄内通,1996,2111299.0,1
庄内通,1997,2100628.0,1
庄内通,1998,2097223.0,1
庄内通,1999,2011028.0,1
庄内通,2000,2049112.0,1
庄内通,2001,2145429.0,1
庄内通,2002,2214413.0,1
庄内通,2003,2277802.0,1
庄内通,2004,2251539.0,1
庄内通,2005,2237340.0,1
庄内通,2006,2219319.0,1
庄内通,2007,2217942.0,1
庄内通,2008,2213102.0,1
庄内通,2009,2121052.0,1
庄内通,2010,2106803.0,1
庄内通,2011,2059790.0,1
庄内通,2012,2125969.0,1
庄内通,2013,2351513.0,1
庄内通,2014,2440037.0,1
庄内通,2015,2555200.0,1
御器所,1991,3264060.0,1
御器所,1992,3116667.0,1
御器所,1993,3054595.0,2
御器所,1994,2514828.0,2
御器所,1995,2675444.0,2
御器所,1996,2834997.0,2
御器所,1997,2933297.0,2
御器所,1998,2906454.0,2
御器所,1999,3000607.0,2
御器所,2000,3202470.0,2
御器所,2001,3474344.0,2
御器所,2002,3488874.0,2
御器所,2003,3606934.0,2
御器所,2004,3479508.0,2
御器所,2005,3639316.0,2
御器所,2006,3661450.0,2
御器所,2007,3700376.0,2
御器所,2008,3727688.0,2
御器所,2009,3769997.0,2
御器所,2010,3804961.0,2
御器所,2011,3730027.0,2
御器所,2012,3748178.0,2
御器所,2013,3836397.0,2
御器所,2014,3901791.0,2
御器所,2015,4100163.0,2
徳重,1991,0.0,0
徳重,1992,0.0,0
徳重,1993,0.0,0
徳重,1994,0.0,0
徳重,1995,0.0,0
徳重,1996,0.0,0
徳重,1997,0.0,0
徳重,1998,0.0,0
徳重,1999,0.0,0
徳重,2000,0.0,0
徳重,2001,0.0,0
徳重,2002,0.0,0
徳重,2003,0.0,0
徳重,2004,0.0,0
徳重,2005,0.0,0
徳重,2006,0.0,0
徳重,2007,0.0,0
徳重,2008,0.0,0
徳重,2009,0.0,0
徳重,2010,48880.0,1
徳重,2011,2449269.0,1
徳重,2012,2706752.0,1
徳重,2013,3006803.0,1
徳重,2014,3161418.0,1
徳重,2015,3372040.0,1
志賀本通,1991,2051206.0,2
志賀本通,1992,1997564.0,2
志賀本通,1993,1972771.0,2
志賀本通,1994,1929027.0,2
志賀本通,1995,1978965.0,2
志賀本通,1996,1954500.0,2
志賀本通,1997,1913429.0,2
志賀本通,1998,1884344.0,2
志賀本通,1999,1778741.0,2
志賀本通,2000,1894013.0,2
志賀本通,2001,1950615.0,2
志賀本通,2002,1946198.0,2
志賀本通,2003,2103125.0,2
志賀本通,2004,2041346.0,2
志賀本通,2005,2079279.0,2
志賀本通,2006,2119602.0,2
志賀本通,2007,2226474.0,2
志賀本通,2008,2166396.0,2
志賀本通,2009,2142519.0,2
志賀本通,2010,2064100.0,2
志賀本通,2011,2077150.0,2
志賀本通,2012,2110851.0,2
志賀本通,2013,2149752.0,2
志賀本通,2014,2170858.0,2
志賀本通,2015,2280535.0,2
戸田,1991,965953.0,1
戸田,1992,966713.0,1
戸田,1993,982494.0,1
戸田,1994,958107.0,1
戸田,1995,961205.0,1
戸田,1996,962793.0,1
戸田,1997,938188.0,1
戸田,1998,929747.0,1
戸田,1999,921588.0,1
戸田,2000,876822.0,1
戸田,2001,742120.0,1
戸田,2002,702489.0,1
戸田,2003,676892.0,1
戸田,2004,670702.0,1
戸田,2005,668138.0,1
戸田,2006,679848.0,1
戸田,2007,687627.0,1
戸田,2008,689974.0,1
戸田,2009,679433.0,1
戸田,2010,675601.0,1
戸田,2011,676033.0,1
戸田,2012,667513.0,1
戸田,2013,692476.0,1
戸田,2014,678755.0,1
戸田,2015,715928.0,1
新守山,1991,2424531.0,1
新守山,1992,2575720.0,1
新守山,1993,2624304.0,1
新守山,1994,2651992.0,1
新守山,1995,2754782.0,1
新守山,1996,2792236.0,1
新守山,1997,2747862.0,1
新守山,1998,2710003.0,1
新守山,1999,2706844.0,1
新守山,2000,2765439.0,1
新守山,2001,2601362.0,1
新守山,2002,2569501.0,1
新守山,2003,2618014.0,1
新守山,2004,2652524.0,1
新守山,2005,2721001.0,1
新守山,2006,2658528.0,1
新守山,2007,2671651.0,1
新守山,2008,2706723.0,1
新守山,2009,2698219.0,1
新守山,2010,2731721.0,1
新守山,2011,2712374.0,1
新守山,2012,2731474.0,1
新守山,2013,2839951.0,1
新守山,2014,2812051.0,1
新守山,2015,2893245.0,1
新栄町,1991,6316078.0,1
新栄町,1992,5973635.0,1
新栄町,1993,5587373.0,1
新栄町,1994,5338121.0,1
新栄町,1995,5197353.0,1
新栄町,1996,5289271.0,1
新栄町,1997,4958814.0,1
新栄町,1998,4810240.0,1
新栄町,1999,4841354.0,1
新栄町,2000,4619737.0,1
新栄町,2001,5156228.0,1
新栄町,2002,5046156.0,1
新栄町,2003,4817846.0,1
新栄町,2004,4507292.0,1
新栄町,2005,4471237.0,1
新栄町,2006,4447937.0,1
新栄町,2007,4484272.0,1
新栄町,2008,4461487.0,1
新栄町,2009,4482760.0,1
新栄町,2010,4499859.0,1
新栄町,2011,4614773.0,1
新栄町,2012,4780662.0,1
新栄町,2013,4929171.0,1
新栄町,2014,4898763.0,1
新栄町,2015,5081327.0,1
新瑞橋,1991,4849695.0,1
新瑞橋,1992,4669785.0,1
新瑞橋,1993,4895284.0,2
新瑞橋,1994,3642587.0,2
新瑞橋,1995,3672221.0,2
新瑞橋,1996,3950871.0,2
新瑞橋,1997,4027671.0,2
新瑞橋,1998,3510467.0,2
新瑞橋,1999,3508159.0,2
新瑞橋,2000,3479651.0,2
新瑞橋,2001,3733457.0,2
新瑞橋,2002,3879092.0,2
新瑞橋,2003,4290786.0,2
新瑞橋,2004,3999238.0,2
新瑞橋,2005,3936602.0,2
新瑞橋,2006,3998245.0,2
新瑞橋,2007,4011545.0,2
新瑞橋,2008,4018122.0,2
新瑞橋,2009,4094896.0,2
新瑞橋,2010,4382233.0,2
新瑞橋,2011,4509673.0,2
新瑞橋,2012,4590018.0,2
新瑞橋,2013,4583656.0,2
新瑞橋,2014,4622668.0,2
新瑞橋,2015,4683203.0,2
日比野,1991,1860686.0,1
日比野,1992,2146031.0,1
日比野,1993,2221659.0,1
日比野,1994,2844134.0,1
日比野,1995,2507505.0,1
日比野,1996,2071448.0,1
日比野,1997,2770163.0,1
日比野,1998,2725913.0,1
日比野,1999,2592207.0,1
日比野,2000,2078506.0,1
日比野,2001,2744114.0,1
日比野,2002,2354854.0,1
日比野,2003,2624532.0,1
日比野,2004,2471462.0,1
日比野,2005,2503953.0,1
日比野,2006,2566025.0,1
日比野,2007,2980374.0,1
日比野,2008,3017778.0,1
日比野,2009,2929898.0,1
日比野,2010,3036995.0,1
日比野,2011,2951124.0,1
日比野,2012,2992533.0,1
日比野,2013,3001427.0,1
日比野,2014,3040931.0,1
日比野,2015,3132906.0,1
星ケ丘,1991,8644678.0,1
星ケ丘,1992,8358669.0,1
星ケ丘,1993,9095457.0,1
星ケ丘,1994,8460087.0,1
星ケ丘,1995,8647648.0,1
星ケ丘,1996,8531472.0,1
星ケ丘,1997,8202596.0,1
星ケ丘,1998,7964335.0,1
星ケ丘,1999,7839108.0,1
星ケ丘,2000,7581229.0,1
星ケ丘,2001,7606078.0,1
星ケ丘,2002,8397622.0,1
星ケ丘,2003,8992847.0,1
星ケ丘,2004,8411304.0,1
星ケ丘,2005,8737600.0,1
星ケ丘,2006,8932315.0,1
星ケ丘,2007,9073756.0,1
星ケ丘,2008,9080168.0,1
星ケ丘,2009,8950960.0,1
星ケ丘,2010,9364697.0,1
星ケ丘,2011,8867104.0,1
星ケ丘,2012,9096004.0,1
星ケ丘,2013,9353031.0,1
星ケ丘,2014,9355896.0,1
星ケ丘,2015,9623423.0,1
春田,1991,0.0,0
春田,1992,0.0,0
春田,1993,0.0,0
春田,1994,0.0,0
春田,1995,0.0,0
春田,1996,0.0,0
春田,1997,0.0,0
春田,1998,0.0,0
春田,1999,0.0,0
春田,2000,36598.0,1
春田,2001,588142.0,1
春田,2002,732011.0,1
春田,2003,825179.0,1
春田,2004,910827.0,1
春田,2005,990924.0,1
春田,2006,1024758.0,1
春田,2007,1086947.0,1
春田,2008,1110468.0,1
春田,2009,1139189.0,1
春田,2010,1193773.0,1
春田,2011,1207335.0,1
春田,2012,1231347.0,1
春田,2013,1275733.0,1
春田,2014,1290080.0,1
春田,2015,1313675.0,1
有松,1991,2314133.0,1
有松,1992,2259589.0,1
有松,1993,2268053.0,1
有松,1994,2207001.0,1
有松,1995,2194986.0,1
有松,1996,2153174.0,1
有松,1997,2108485.0,1
有松,1998,2096764.0,1
有松,1999,2090313.0,1
有松,2000,2082978.0,1
有松,2001,2120035.0,1
有松,2002,2046451.0,1
有松,2003,2050507.0,1
有松,2004,1993485.0,1
有松,2005,2143281.0,1
有松,2006,2196434.0,1
有松,2007,2274680.0,1
有松,2008,2355202.0,1
